 1.62297065e-03 -1.30886742e-01  1.62297065e-03 -4.09057217e-02  1.62297065e-03 -8.18088200e-02 
 1.63297065e-03 -1.32454591e-01  1.63297065e-03 -4.13950578e-02  1.63297065e-03 -8.27874623e-02 
 1.64297065e-03 -1.33516927e-01  1.64297065e-03 -4.17264012e-02  1.64297065e-03 -8.34501294e-02 
 1.65297065e-03 -1.34063159e-01  1.65297065e-03 -4.18964444e-02  1.65297065e-03 -8.37902067e-02 
 1.66297065e-03 -1.34084608e-01  1.66297065e-03 -4.19024781e-02  1.66297065e-03 -8.38022754e-02 
 1.67297065e-03 -1.33574568e-01  1.67297065e-03 -4.17424091e-02  1.67297065e-03 -8.34821492e-02 
 1.68297065e-03 -1.32528357e-01  1.68297065e-03 -4.14147764e-02  1.68297065e-03 -8.28269065e-02 
 1.69297065e-03 -1.30943358e-01  1.69297065e-03 -4.09187654e-02  1.69297065e-03 -8.18349178e-02 
 1.70297065e-03 -1.28819060e-01  1.70297065e-03 -4.02542186e-02  1.70297065e-03 -8.05058684e-02 
 1.71297065e-03 -1.26157083e-01  1.71297065e-03 -3.94216452e-02  1.71297065e-03 -7.88407766e-02 
 1.72297065e-03 -1.22961201e-01  1.72297065e-03 -3.84222271e-02  1.72297065e-03 -7.68420060e-02 
 1.73297065e-03 -1.19237350e-01  1.73297065e-03 -3.72578228e-02  1.73297065e-03 -7.45132735e-02 
 1.74297065e-03 -1.14993639e-01  1.74297065e-03 -3.59309685e-02  1.74297065e-03 -7.18596514e-02 
 1.75297065e-03 -1.10240339e-01  1.75297065e-03 -3.44448767e-02  1.75297065e-03 -6.88875644e-02 
 1.76297065e-03 -1.04989869e-01  1.76297065e-03 -3.28034319e-02  1.76297065e-03 -6.56047814e-02 
 1.77297065e-03 -9.92567814e-02  1.77297065e-03 -3.10111838e-02  1.77297065e-03 -6.20204014e-02 
 1.78297065e-03 -9.30577225e-02  1.78297065e-03 -2.90733375e-02  1.78297065e-03 -5.81448342e-02 
 1.79297065e-03 -8.64113980e-02  1.79297065e-03 -2.69957412e-02  1.79297065e-03 -5.39897760e-02 
 1.80297065e-03 -7.93385230e-02  1.80297065e-03 -2.47848711e-02  1.80297065e-03 -4.95681787e-02 
 1.81297065e-03 -7.18617659e-02  1.81297065e-03 -2.24478138e-02  1.81297065e-03 -4.48942148e-02 
 1.82297065e-03 -6.40056828e-02  1.82297065e-03 -1.99922456e-02  1.82297065e-03 -3.99832366e-02 
 1.83297065e-03 -5.57966438e-02  1.83297065e-03 -1.74264095e-02  1.83297065e-03 -3.48517298e-02 
 1.84297065e-03 -4.72627516e-02  1.84297065e-03 -1.47590903e-02  1.84297065e-03 -2.95172629e-02 
 1.85297065e-03 -3.84337518e-02  1.85297065e-03 -1.19995855e-02  1.85297065e-03 -2.39984309e-02 
 1.86297065e-03 -2.93409357e-02  1.86297065e-03 -9.15767601e-03  1.86297065e-03 -1.83147945e-02 
 1.87297065e-03 -2.00170356e-02  1.87297065e-03 -6.24359267e-03  1.87297065e-03 -1.24868150e-02 
 1.88297065e-03 -1.04961132e-02  1.88297065e-03 -3.26798170e-03  1.88297065e-03 -6.53578405e-03 
 1.89297065e-03 -8.13441369e-04  1.89297065e-03 -2.41867693e-04  1.89297065e-03 -4.83750135e-04 
 1.90297065e-03  8.99462049e-03  1.90297065e-03  2.82338542e-03  1.90297065e-03  5.64655958e-03 
 1.91297065e-03  1.88907571e-02  1.91297065e-03  5.91611509e-03  1.91297065e-03  1.18318208e-02 
 1.92297065e-03  2.88368329e-02  1.92297065e-03  9.02440265e-03  1.92297065e-03  1.80481969e-02 
 1.93297065e-03  3.87940333e-02  1.93297065e-03  1.21361174e-02  1.93297065e-03  2.42714272e-02 
 1.94297065e-03  4.87230098e-02  1.94297065e-03  1.52389619e-02  1.94297065e-03  3.04769178e-02 
 1.95297065e-03  5.85840295e-02  1.95297065e-03  1.83205188e-02  1.95297065e-03  3.66398348e-02 
 1.96297065e-03  6.83371277e-02  1.96297065e-03  2.13682986e-02  1.96297065e-03  4.27351997e-02 
 1.97297065e-03  7.79422633e-02  1.97297065e-03  2.43697880e-02  1.97297065e-03  4.87379870e-02 
 1.98297065e-03  8.73594771e-02  1.98297065e-03  2.73124996e-02  1.98297065e-03  5.46232223e-02 
 1.99297065e-03  9.65490509e-02  1.99297065e-03  3.01840213e-02  1.99297065e-03  6.03660828e-02 
 2.00297065e-03  1.05471668e-01  2.00297065e-03  3.29720670e-02  2.00297065e-03  6.59419966e-02 
